id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address,station_id
Dfh0WL-LZt_Y9_yvvBYHvw,sio-shokudo-hamilton,Sio Shokudo,https://s3-media3.fl.yelpcdn.com/bphoto/qQ0tWnuJRHN5jgkU5x5GTQ/o.jpg,False,https://www.yelp.com/biz/sio-shokudo-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,1,"[{'alias': 'japanese', 'title': 'Japanese'}]",5.0,[],,+16478725562,+1 647-872-5562,743.2272303319919,43.25753638789688,-79.93454377258941,1686 Main Street W,Unit 2,,Hamilton,L8S 0A2,CA,ON,"['1686 Main Street W', 'Unit 2', 'Hamilton, ON L8S 0A2', 'Canada']",hub_536
4aIYbBVgFMc527DeDCGY2w,popeyes-louisiana-chicken-hamilton,Popeyes Louisiana Chicken,,False,https://www.yelp.com/biz/popeyes-louisiana-chicken-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,5,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",1.8,[],,+19055282222,+1 905-528-2222,666.267923274376,43.2564189,-79.9358334,1711 Main Street W,,,Hamilton,L8S,CA,ON,"['1711 Main Street W', 'Hamilton, ON L8S', 'Canada']",hub_536
No458lUYFA8ecLjw_GEGRQ,west-garden-chinese-food-hamilton,West Garden Chinese Food,,False,https://www.yelp.com/biz/west-garden-chinese-food-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,2,"[{'alias': 'chinese', 'title': 'Chinese'}]",1.0,[],,+19055402888,+1 905-540-2888,533.4855739821511,43.2479858,-79.9428787,1960 Main Street W,,,Hamilton,L8S 1J5,CA,ON,"['1960 Main Street W', 'Hamilton, ON L8S 1J5', 'Canada']",hub_536
oW4LmHyOPPI7piI-Jz5-Bw,maipai-hamilton,Maipai,https://s3-media3.fl.yelpcdn.com/bphoto/4Vp_YPsL3npxv9X66I_ktQ/o.jpg,False,https://www.yelp.com/biz/maipai-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,13,"[{'alias': 'tikibars', 'title': 'Tiki Bars'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.6,[],,,,435.5394000783643,43.25726,-79.83817,631 Barton Street E,,,Hamilton,L8L 3A1,CA,ON,"['631 Barton Street E', 'Hamilton, ON L8L 3A1', 'Canada']",hub_611
CODMFMsPP06eTQutMnniUA,541-eatery-and-exchange-hamilton,541 Eatery & Exchange,https://s3-media4.fl.yelpcdn.com/bphoto/p3nEI9CpmseeY3gpqu27Tw/o.jpg,False,https://www.yelp.com/biz/541-eatery-and-exchange-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,41,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.5,[],$,+12893890541,+1 289-389-0541,667.6512511109797,43.2582480392112,-79.842354356135,541 Barton Street E,,,Hamilton,L8L 2Z2,CA,ON,"['541 Barton Street E', 'Hamilton, ON L8L 2Z2', 'Canada']",hub_611
xHdfvtD-KwA-f2JQxf9RQA,vintage-coffee-roasters-hamilton,Vintage Coffee Roasters,https://s3-media3.fl.yelpcdn.com/bphoto/0WoJgEPH01ttsMyoj9z-2Q/o.jpg,False,https://www.yelp.com/biz/vintage-coffee-roasters-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,9,"[{'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",4.8,[],$,+14169387951,+1 416-938-7951,279.63415379438675,43.2513629586151,-79.8354656859877,977 King Street E,,,Hamilton,L8M 1C3,CA,ON,"['977 King Street E', 'Hamilton, ON L8M 1C3', 'Canada']",hub_611
96tn_e5VR3b0478fegs6iQ,the-capitol-bar-hamilton,The Capitol Bar,https://s3-media2.fl.yelpcdn.com/bphoto/snXFqD5K1H9bPhIcdzIr4w/o.jpg,False,https://www.yelp.com/biz/the-capitol-bar-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,5,"[{'alias': 'bars', 'title': 'Bars'}]",4.6,[],,+12893891001,+1 289-389-1001,190.82291192320645,43.2524498575984,-79.8355290090636,973 King Street E,,,Hamilton,L8M 1C3,CA,ON,"['973 King Street E', 'Hamilton, ON L8M 1C3', 'Canada']",hub_611
BqkJd5ZI96-kpX0RHx717w,culantro-peruvian-cookery-hamilton,Culantro Peruvian Cookery,https://s3-media1.fl.yelpcdn.com/bphoto/W9yw5i8jUReMr0wUE3NBJg/o.jpg,False,https://www.yelp.com/biz/culantro-peruvian-cookery-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,23,"[{'alias': 'peruvian', 'title': 'Peruvian'}]",3.6,[],$$,+19057770060,+1 905-777-0060,982.0270655333371,43.2501405,-79.8487616,537 Main Street E,,,Hamilton,L8M 1H9,CA,ON,"['537 Main Street E', 'Hamilton, ON L8M 1H9', 'Canada']",hub_611
szEDv2mCXuTS030AXlsKCQ,mimi-s-asian-gourmet-hamilton,Mimi’s Asian Gourmet,https://s3-media1.fl.yelpcdn.com/bphoto/5URZRBUbKcHniXidNHQ6jw/o.jpg,False,https://www.yelp.com/biz/mimi-s-asian-gourmet-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,1,"[{'alias': 'panasian', 'title': 'Pan Asian'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'malaysian', 'title': 'Malaysian'}]",4.0,[],,+19053129888,+1 905-312-9888,268.838249551813,43.2514005,-79.8356242,971 King Street E,,,Hamilton,L8M 1C3,CA,ON,"['971 King Street E', 'Hamilton, ON L8M 1C3', 'Canada']",hub_611
sdF75N_Oc03ZG1qUqHUobw,gage-park-diner-hamilton,Gage Park Diner,https://s3-media4.fl.yelpcdn.com/bphoto/kBrV8x3gblcPjl5wrLBlsg/o.jpg,False,https://www.yelp.com/biz/gage-park-diner-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,7,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American'}]",4.1,[],$$,+12893898333,+1 289-389-8333,1140.053498609005,43.24506,-79.82929,975 Main Street E,,,Hamilton,L8M 1N2,CA,ON,"['975 Main Street E', 'Hamilton, ON L8M 1N2', 'Canada']",hub_611
SRpEv7CjaKmxf_Qm2MU8DA,willard-s-ice-cream-hamilton,Willard’s Ice Cream,https://s3-media4.fl.yelpcdn.com/bphoto/_UW_pqfoR3h8scOKXxi-6g/o.jpg,False,https://www.yelp.com/biz/willard-s-ice-cream-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,7,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.7,[],,,,1027.97098601488,43.24521,-79.83155,942 Main St E,,,Hamilton,L8M 1M8,CA,ON,"['942 Main St E', 'Hamilton, ON L8M 1M8', 'Canada']",hub_611
41GkM7fMd87uPDY1MFOVlg,festival-café-hamilton-2,Festival Café,https://s3-media1.fl.yelpcdn.com/bphoto/DuYRQE2ljf0hlesgDk7lvg/o.jpg,False,https://www.yelp.com/biz/festival-caf%C3%A9-hamilton-2?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,5,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.4,[],,+12893898244,+1 289-389-8244,473.7180762850804,43.25064,-79.83303,1013 King St E,,,Hamilton,L8M 1C9,CA,ON,"['1013 King St E', 'Hamilton, ON L8M 1C9', 'Canada']",hub_611
xAoY5-ZTZSnpMgRNKwzS6Q,mikeys-cream-pies-hamilton,Mikey's Cream Pies,,False,https://www.yelp.com/biz/mikeys-cream-pies-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,5,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",4.8,[],,+19055453777,+1 905-545-3777,529.582187341736,43.25544665758387,-79.83158758966971,775 Barton Street East,,,Hamilton,L8L 3A9,CA,ON,"['775 Barton Street East', 'Hamilton, ON L8L 3A9', 'Canada']",hub_611
7IRB5APK2mDkIN76CPwUfw,karlik-pastry-hamilton,Karlik Pastry,https://s3-media3.fl.yelpcdn.com/bphoto/CLSXchLCOLu1Szn-XsVUlw/o.jpg,False,https://www.yelp.com/biz/karlik-pastry-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,4,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",4.3,[],,+19055442730,+1 905-544-2730,478.83700822619045,43.25524,-79.83214,762 Barton Street E,,,Hamilton,L8L 3B1,CA,ON,"['762 Barton Street E', 'Hamilton, ON L8L 3B1', 'Canada']",hub_611
X5AQM3c7Iya0Czk5pATIDA,bab-korean-food-and-bbq-hamilton,BAB Korean Food & BBQ,https://s3-media1.fl.yelpcdn.com/bphoto/FDnavyY26gqOt-wPgnS1YQ/o.jpg,False,https://www.yelp.com/biz/bab-korean-food-and-bbq-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,4,"[{'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",5.0,[],,+19055216868,+1 905-521-6868,1180.503135468127,43.26012,-79.84875,387 Barton Street E,,,Hamilton,L8L 2Y2,CA,ON,"['387 Barton Street E', 'Hamilton, ON L8L 2Y2', 'Canada']",hub_611
6SFt2-N1L7kKhQj0g-Zvcw,tall-tree-sandwich-company-hamilton,Tall Tree Sandwich Company,,False,https://www.yelp.com/biz/tall-tree-sandwich-company-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,1,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",5.0,[],,+12892469233,+1 289-246-9233,457.2476414089153,43.2504992943596,-79.8334889923641,1000 King St E,,,Hamilton,L8M 1C8,CA,ON,"['1000 King St E', 'Hamilton, ON L8M 1C8', 'Canada']",hub_611
pkz5m1bZCBoouPeS5Cva2Q,saha-hamilton,Saha,https://s3-media4.fl.yelpcdn.com/bphoto/vxFlJxv5aIfQQL48_4NIgQ/o.jpg,False,https://www.yelp.com/biz/saha-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,1,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'popuprestaurants', 'title': 'Pop-Up Restaurants'}]",5.0,[],,+14168010995,+1 416-801-0995,772.4423796277877,43.2475,-79.84265,28 Eastbourne Avenue,,,Hamilton,L8M 2M7,CA,ON,"['28 Eastbourne Avenue', 'Hamilton, ON L8M 2M7', 'Canada']",hub_611
1ZK0kM9oCX5wIM8TIcSSYg,punjabi-shaan-hamilton,Punjabi Shaan,https://s3-media2.fl.yelpcdn.com/bphoto/TOVaqwtozyL-rmvuYYoMKg/o.jpg,False,https://www.yelp.com/biz/punjabi-shaan-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,2,"[{'alias': 'indpak', 'title': 'Indian'}]",5.0,[],,+19055235070,+1 905-523-5070,977.5297930943316,43.250192,-79.848761,537 Main Street E,,,Hamilton,L8M 1H9,CA,ON,"['537 Main Street E', 'Hamilton, ON L8M 1H9', 'Canada']",hub_611
FoJyvCTKFYBIWMMoINFPww,canadian-football-hall-of-fame-hamilton,Canadian Football Hall of Fame,https://s3-media4.fl.yelpcdn.com/bphoto/xDwLorKmq8X8zJ7bKEShew/o.jpg,False,https://www.yelp.com/biz/canadian-football-hall-of-fame-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,1,"[{'alias': 'museums', 'title': 'Museums'}]",4.0,[],,+19055287566,+1 905-528-7566,520.1786441864426,43.2522552768681,-79.8312638327479,64 Melrose Avenue N,Level 4,,Hamilton,L8L 8C1,CA,ON,"['64 Melrose Avenue N', 'Level 4', 'Hamilton, ON L8L 8C1', 'Canada']",hub_611
tZ-pl2ZLjONORBbTdqdM2g,mosaic-beer-bar-hamilton,Mosaic Beer Bar,https://s3-media2.fl.yelpcdn.com/bphoto/GCNXS8zm7wWZHx7vopbGEw/o.jpg,False,https://www.yelp.com/biz/mosaic-beer-bar-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,1,"[{'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,[],,,,1031.708943253615,43.2595287,-79.8469408,431 Barton Street E,,,Hamilton,L8L 2Y5,CA,ON,"['431 Barton Street E', 'Hamilton, ON L8L 2Y5', 'Canada']",hub_611
CRFBrkRUUW3AwNldZZnEUg,mcdonalds-hamilton-22,McDonald's,https://s3-media2.fl.yelpcdn.com/bphoto/TCjrmoxUtS7X9W_OOecVGA/o.jpg,False,https://www.yelp.com/biz/mcdonalds-hamilton-22?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,9,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.9,[],$,+19055473544,+1 905-547-3544,597.9328655205109,43.2554368371411,-79.8306591,787 Barton Street,,,Hamilton,L8L 3B2,CA,ON,"['787 Barton Street', 'Hamilton, ON L8L 3B2', 'Canada']",hub_611
E_9NmcXyaI11v53LxxFhLg,burger-bus-hamilton-hamilton,Burger Bus Hamilton,,False,https://www.yelp.com/biz/burger-bus-hamilton-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,1,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",5.0,[],,+12897889770,+1 289-788-9770,585.9072208103087,43.2555265,-79.8445116,126 Sanford Avenue N,,,Hamilton,L8L 5Z3,CA,ON,"['126 Sanford Avenue N', 'Hamilton, ON L8L 5Z3', 'Canada']",hub_611
WSk7yu558XVJnnEsPTUx3g,franks-sicilia-bakery-hamilton,Frank's Sicilia Bakery,,False,https://www.yelp.com/biz/franks-sicilia-bakery-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,1,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",5.0,[],,+19055451028,+1 905-545-1028,374.2253794803652,43.25677,-79.8366,669 Barton Street E,,,Hamilton,L8L 3A3,CA,ON,"['669 Barton Street E', 'Hamilton, ON L8L 3A3', 'Canada']",hub_611
SxE08BnAeJwJEaobIEGQ7Q,shakespeares-steak-and-seafood-hamilton,Shakespeare's Steak and Seafood,https://s3-media2.fl.yelpcdn.com/bphoto/DJw7UufGXdyxQKqgO78eVQ/o.jpg,False,https://www.yelp.com/biz/shakespeares-steak-and-seafood-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,23,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.2,[],$$$,+19055280689,+1 905-528-0689,44.87029265718866,43.25361832675163,-79.8623944671978,181 Main Street E,,,Hamilton,L8N 1H2,CA,ON,"['181 Main Street E', 'Hamilton, ON L8N 1H2', 'Canada']",hub_609
F62oIPt7-CwuYHJ6vXp-HQ,black-forest-inn-european-cuisine-hamilton,Black Forest Inn European Cuisine,https://s3-media3.fl.yelpcdn.com/bphoto/EuO8QZ62njCuZr2_jrHMTg/o.jpg,False,https://www.yelp.com/biz/black-forest-inn-european-cuisine-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,54,"[{'alias': 'german', 'title': 'German'}]",3.8,[],$$,+19055283538,+1 905-528-3538,65.28863035807905,43.2543558198212,-79.8615892650853,255 King Street E,,,Hamilton,L8N 1B9,CA,ON,"['255 King Street E', 'Hamilton, ON L8N 1B9', 'Canada']",hub_609
JPsfA7czh0PusUKqpduDUA,ajio-sushi-hamilton,Ajio Sushi,https://s3-media3.fl.yelpcdn.com/bphoto/IhDS5NyrOffNTSXy0FFckQ/o.jpg,False,https://www.yelp.com/biz/ajio-sushi-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,41,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'korean', 'title': 'Korean'}]",4.1,[],$$,+19055268888,+1 905-526-8888,215.47693144191277,43.21798,-79.74587,161 King Street E,,,Hamilton,L8R 1J6,CA,ON,"['161 King Street E', 'Hamilton, ON L8R 1J6', 'Canada']",hub_609
752Fv2jKafftvoS3Twkqyg,hambrgr-hamilton,Hambrgr,https://s3-media2.fl.yelpcdn.com/bphoto/3QVAocW1I5_XTniJy_A7xA/o.jpg,False,https://www.yelp.com/biz/hambrgr-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,206,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.3,[],$$,+12893891212,+1 289-389-1212,522.3475114590842,43.25721,-79.8669,49 King William Street,,,Hamilton,L8R 1A2,CA,ON,"['49 King William Street', 'Hamilton, ON L8R 1A2', 'Canada']",hub_609
bHecMQ85o3ayw1t9hRA90g,the-french-hamilton,The French,https://s3-media3.fl.yelpcdn.com/bphoto/Ha71dfKKkDf9S75w8TTg3w/o.jpg,False,https://www.yelp.com/biz/the-french-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,99,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'french', 'title': 'French'}]",4.2,[],$$$,+19055283737,+1 905-528-3737,566.2597678152401,43.25741,-79.86748,37 King William Street,,,Hamilton,L8R 1A1,CA,ON,"['37 King William Street', 'Hamilton, ON L8R 1A1', 'Canada']",hub_609
h2mI1wBIK1PyaNupaL58gw,the-mule-hamilton,The Mule,https://s3-media4.fl.yelpcdn.com/bphoto/bbhfnnLUscVQbblKXi2eVw/o.jpg,False,https://www.yelp.com/biz/the-mule-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,181,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.9,[],$$,+12893892555,+1 289-389-2555,541.9448512555894,43.25726,-79.86713,41 King William Street,,,Hamilton,L8R 1A2,CA,ON,"['41 King William Street', 'Hamilton, ON L8R 1A2', 'Canada']",hub_609
9oIPWjU3DvtSdORv6I2toQ,the-ship-hamilton,The Ship,https://s3-media2.fl.yelpcdn.com/bphoto/dvWeA72m1IJKIKIVjk4UTQ/o.jpg,False,https://www.yelp.com/biz/the-ship-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,207,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.1,[],$$,+19055260792,+1 905-526-0792,661.6664067727552,43.25215,-79.87,23 Augusta Street,,,Hamilton,L8N 1P6,CA,ON,"['23 Augusta Street', 'Hamilton, ON L8N 1P6', 'Canada']",hub_609
xwVB61hW9rpyp6wALR4Apg,berkeley-north-hamilton-2,Berkeley North,https://s3-media1.fl.yelpcdn.com/bphoto/dR82KlG7oA71lWXG2z7HzA/o.jpg,False,https://www.yelp.com/biz/berkeley-north-hamilton-2?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,41,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",4.3,[],$$$,+19055225858,+1 905-522-5858,582.897311121921,43.2574045478956,-79.8677145254958,31 King William Street,,,Hamilton,L8R 1A1,CA,ON,"['31 King William Street', 'Hamilton, ON L8R 1A1', 'Canada']",hub_609
wZr3xBFhGfYMY-mqwsQuNQ,redchurch-cafe-gallery-hamilton,Redchurch Cafe + Gallery,https://s3-media4.fl.yelpcdn.com/bphoto/qua9YE4kD7B3zl22UxtJLQ/o.jpg,False,https://www.yelp.com/biz/redchurch-cafe-gallery-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,25,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.5,[],$,+19054070459,+1 905-407-0459,443.9411621725996,43.25551,-79.86725,68 King Street E,,,Hamilton,L8N 1A6,CA,ON,"['68 King Street E', 'Hamilton, ON L8N 1A6', 'Canada']",hub_609
DeIdmVqOmcLl3zEmwROiBw,cafe-oranje-hamilton,Cafe Oranje,https://s3-media4.fl.yelpcdn.com/bphoto/buTHPwanhaiTmZjJTP32xg/o.jpg,False,https://www.yelp.com/biz/cafe-oranje-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,23,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bistros', 'title': 'Bistros'}]",4.1,[],$,+19055210551,+1 905-521-0551,179.83454320112165,43.2537566,-79.8600414,312 King Street E,,,Hamilton,L8N 1C2,CA,ON,"['312 King Street E', 'Hamilton, ON L8N 1C2', 'Canada']",hub_609
GTAJyJuT_sE0byRLTdM5sA,sapporo-japanese-restaurant-hamilton,Sapporo Japanese Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/aAgDdX7jF567YOHXJahCrg/o.jpg,False,https://www.yelp.com/biz/sapporo-japanese-restaurant-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,93,"[{'alias': 'japanese', 'title': 'Japanese'}]",3.7,[],$$,+19055271668,+1 905-527-1668,322.55185821497673,43.25429,-79.866,96 Main St E,,,Hamilton,L8N 1G3,CA,ON,"['96 Main St E', 'Hamilton, ON L8N 1G3', 'Canada']",hub_609
5Rk-xTpg7w7BqJU9e81oeg,denningers-foods-of-the-world-hamilton,Denninger's Foods of the World,https://s3-media2.fl.yelpcdn.com/bphoto/V0F0HnHaFkUJIj69wo0zFg/o.jpg,False,https://www.yelp.com/biz/denningers-foods-of-the-world-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,22,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'bistros', 'title': 'Bistros'}]",3.9,[],$,+19055288468,+1 905-528-8468,108.73585995487784,43.25381,-79.8609,284 King Street E,,,Hamilton,L8N 1B7,CA,ON,"['284 King Street E', 'Hamilton, ON L8N 1B7', 'Canada']",hub_609
TxrfCuyQThzsFUlcFqdqSw,saint-james-espresso-bar-and-eatery-hamilton-2,Saint James Espresso Bar & Eatery,https://s3-media3.fl.yelpcdn.com/bphoto/-T6LAsL5n5Sa-EyW5vDq7A/o.jpg,False,https://www.yelp.com/biz/saint-james-espresso-bar-and-eatery-hamilton-2?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,57,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'bars', 'title': 'Bars'}]",4.4,[],$$,+12893896565,+1 289-389-6565,868.5343954394016,43.26098,-79.86693,170 James Street N,,,Hamilton,L8R 2L1,CA,ON,"['170 James Street N', 'Hamilton, ON L8R 2L1', 'Canada']",hub_609
